,method_id,method_text
3206,c5048fed-b85d-4f99-9bb4-ae1bce1cafcb,"    @Override
    public void writeChars(String s) throws IOException {
        for (int i=0; i<s.length(); ++i) {
            d.writeChar(s.charAt(i));
            swapOut();
        }
    }
"
3207,f6c73b32-27b1-4c43-8094-6695636b5bd7,"    @Override
    public void writeDouble(double v) throws IOException {
        d.writeDouble(v);
        swapOut();
    }
"
3208,f56ccb77-9e85-4047-92b3-023fb82e159d,"    @Override
    public void writeFloat(float v) throws IOException {
        d.writeFloat(v);
        swapOut();
    }
"
3209,d062bcba-fe47-4d50-85bc-524baed68bee,"    @Override
    public void writeLong(long v) throws IOException {
        d.writeLong(v);
        swapOut();
    }
"
3210,2c8c589b-773f-423b-85a8-0b86ef0220ca,"    @Override
    public void writeShort(int v) throws IOException {
        d.writeShort(v);
        swapOut();
    }
"
3211,f599e043-fa56-430f-9d8a-a67799980403,"    @Override
    public void writeUTF(String s) throws IOException {
        d.writeUTF(s);
        out.write(baos.toByteArray());
        baos.reset();
    }
"
3212,cc976c5a-e590-4c16-9131-d3a5690be6ad,"    public void convert(URL pdmlUrl, File waveFileDir, SampleRate sampleRate, Channels channels) throws Exception {
        if (!waveFileDir.isDirectory())
            throw new IllegalArgumentException();
        Pdml pdml = new PdmlReader().unmarshall(pdmlUrl);
        RtpStream[] streams = new RtpExtracter().parse(pdml);
        for (int i=0; i<streams.length; ++i) {
            File waveFile = new File(waveFileDir, ""rtp-opus-"" + (i+1) + "".wav"");
            decodeOneStream(waveFile, sampleRate, channels, streams[i]);
        }
    }
"
3213,97e1efa1-a4d6-40fd-8000-69f14ba8a2d5,"    public void convert(URL pdmlUrl, File waveFiles[], SampleRate sampleRate, Channels channels) throws Exception {
        Pdml pdml = new PdmlReader().unmarshall(pdmlUrl);
        RtpStream[] streams = new RtpExtracter().parse(pdml);
        if (waveFiles.length != streams.length)
            throw new IllegalArgumentException();
        for (int i=0; i<streams.length; ++i) {
            decodeOneStream(waveFiles[i], sampleRate, channels, streams[i]);
        }
    }
"
3214,e661520f-af30-45dc-9fe1-eaa5c37c5544,"    private void decodeOneStream(File waveFile, SampleRate sampleRate, Channels channels, RtpStream stream) throws Exception {
        OpusDecoder decoder;
        if (channels == null)
            decoder = new OpusDecoder(stream.getSampleRate(), stream.getPackets()[0].getPayload());
        else
            decoder = new OpusDecoder(sampleRate, channels);
        try {
            RandomAccessFile f = new RandomAccessFile(waveFile, ""rw"");
            f.setLength(0);
            LittleEndianDataOutput outStream = new LittleEndianDataOutput(f);
            try {
                writeWaveHeader(decoder, outStream, 44);
                if (f.length() != 44)
                    throw new IllegalStateException(""Wave header should be 44 bytes, not "" + f.length());
                convert(decoder, stream, outStream);
                long fileSize = f.length();
                f.seek(0);
                writeWaveHeader(decoder, outStream, fileSize);
            } finally {
                f.close();
            }
        } finally {
            decoder.destroy();
        }
    }
"
3215,9ff090b2-e2c6-4c66-8bec-2bee61bb7b82,"    private void writeWaveHeader(OpusDecoder decoder, DataOutput os, long fileSize) throws IOException {

        // http://www.topherlee.com/software/pcm-tut-wavformat.html

        //        Positions     Sample Value     Description
        //        1 - 4     ""RIFF""     Marks the file as a riff file. Characters are each 1 byte long.
        //        5 - 8     File size (integer)     Size of the overall file - 8 bytes, in bytes (32-bit integer). Typically, you'd fill this in after creation.
        //        9 -12     ""WAVE""     File Type Header. For our purposes, it always equals ""WAVE"".
        //        13-16     ""fmt ""     Format chunk marker. Includes trailing null
        //        17-20     16     Length of format data as listed above
        //        21-22     1     Type of format (1 is PCM) - 2 byte integer
        //        23-24     2     Number of Channels - 2 byte integer
        //        25-28     44100     Sample Rate - 32 byte integer. Common values are 44100 (CD), 48000 (DAT). Sample Rate = Number of Samples per second, or Hertz.
        //        29-32     176400     (Sample Rate * BitsPerSample * Channels) / 8.
        //        33-34     4     (BitsPerSample * Channels) / 8.1 - 8 bit mono2 - 8 bit stereo/16 bit mono4 - 16 bit stereo
        //        35-36     16     Bits per sample
        //        37-40     ""data""     ""data"" chunk header. Marks the beginning of the data section.
        //        41-44     File size (data)     Size of the data section.

        Charset UTF8 = Charset.forName(""UTF-8"");
        int sampleRate = decoder.getSampleRate();
        int channels = decoder.getChannels();
        int bitsPerSample = 16;
        os.write(""RIFF"".getBytes(UTF8));
        os.writeInt((int)fileSize - 8);
        os.write(""WAVE"".getBytes(UTF8));
        os.write(""fmt "".getBytes(UTF8));
        os.writeInt(16);
        os.writeShort(1);
        os.writeShort(channels);
        os.writeInt(sampleRate);
        os.writeInt(sampleRate * bitsPerSample * channels / 8 );
        os.writeShort(bitsPerSample * channels / 8);
        os.writeShort(bitsPerSample);
        os.write(""data"".getBytes(UTF8));
        os.writeInt((int)fileSize - 44);
    }
"
3216,9886cdc0-1dab-4c01-b085-df422a0bcc7c,"    public void convert(OpusDecoder decoder, RtpStream stream, DataOutput outStream) throws Exception {
        for (RtpPacket packet : stream.getPackets()) {
            short[] pcm = decoder.decode(packet.getPayload());
            for (short sample : pcm)
                outStream.writeShort(sample);
        }
    }
"
3217,119aaef5-7546-41fe-b28e-f1d6a32f8ac5,"    public static void main(String[] args) throws Exception {
        URL pdmlUrl = new File(args[0]).toURI().toURL();
        File waveDir = new File(args[1]);
        new OpusToWaveConverter().convert(pdmlUrl, waveDir, null, null);
    }
"
3218,c6a763a0-fcd7-4fe9-b68d-22be4df4e295,"    public RtpStream[] parse(Pdml pdml) {
        Map<String,RtpStream> out = new LinkedHashMap<String,RtpStream>();
        for (Packet packet : pdml.packets) {
            for (Protocol protocol : packet.protocols) {
                if (""rtp"".equals(protocol.name)) {
                    Map<String, Field> fields = protocol.asMap();
                    if (fields.containsKey(""rtp.ssrc"")) {
                        String ssrc = fields.get(""rtp.ssrc"").value;
                        RtpStream stream = out.get(ssrc);
                        if (null == stream) {
                            stream = new RtpStream(ssrc);
                            out.put(ssrc, stream);
                            if (fields.containsKey(""rtp.setup"")) {
                                int setupFrame = Integer.parseInt(fields.get(""rtp.setup"").asMap().get(""rtp.setup-frame"").show);
                                stream.setSetupPacket(pdml.packets[setupFrame-1]);
                            }
                        }
                        stream.add(new RtpPacket(fields));
                    }
                }
            }
        }
        return out.values().toArray(new RtpStream[out.size()]);
    }
"
3219,dd2da317-b0f4-488e-a59d-52042ed5f25c,"        public RtpStream(String ssrc) {
            this.ssrc = ssrc;
        }
"
3220,21a54e26-7850-446d-a677-4abfe8d0ce46,"        private void setSetupPacket(Packet setupPacket) {
            this.setupPacket = setupPacket;
        }
"
3221,6913e51f-ede0-43e6-943e-006b0cd5556e,"        private void add(RtpPacket packet) {
            packets.add(packet);
        }
"
3222,2fd299d3-57b8-436e-9833-cbd774d7423b,"        public String getSsrc() {
            return ssrc;
        }
"
3223,94f9f1e4-4e17-4061-a735-2d7db5477a42,"        public RtpPacket[] getPackets() {
            return packets.toArray(new RtpPacket[packets.size()]);
        }
"
3224,5a377ac3-8aec-4e02-ae9c-dc312fe89769,"        public int getSampleRate() {
            if (setupPacket == null)
                throw new IllegalStateException(""No setup packet found"");
            Protocol sip = setupPacket.asMap().get(""sip"");
            Field body = sip.asMap().get(""sip.msg_body"");
            Protocol sdp = body.asProtocolMap().get(""sdp"");
            //Field media = sdp.asMap().get(""sdp.media"");
            Map<String, Integer> sampleRatesByMediaCode = new HashMap<String, Integer>();
            for (Field field : sdp.fields) {
                if (""sdp.media_attr"".equals(field.name) && field.asMap().containsKey(""sdp.sample_rate"")) {
                    int sampleRate = Integer.parseInt(field.asMap().get(""sdp.sample_rate"").show);
                    String mediaCode = field.asMap().get(""sdp.media.format"").show;
                    sampleRatesByMediaCode.put(mediaCode, sampleRate);
                }
            }

            RtpPacket first = packets.get(0);
            String mediaCode = first.fields.get(""rtp.p_type"").show;
            return sampleRatesByMediaCode.get(mediaCode);
        }
"
3225,c8e06bab-e4eb-4b9d-a02e-6d581a7ab465,"        public RtpPacket(Map<String, Field> fields) {
            this.fields = fields;
        }
"
3226,7ea59d75-b230-4aa6-bed1-6b56ce280f05,"        public Map<String, Field> getFields() {
            return fields;
        }
"
3227,0437106f-7ff9-4e92-8586-11b161b90780,"        public byte[] getPayload() {
            String s = fields.get(""rtp.payload"").value;
            int len = s.length();
            byte[] b = new byte[len/2];
            for (int i=0; i<b.length; ++i) {
                b[i] = (byte) Integer.parseInt(s.substring(i*2, i*2+2), 16);
            }
            return b;
        }
"
3228,01b4c2e4-b2fd-4c7a-bba9-68cb834aa9c5,"    @Test
    public void test() throws Exception {
        URL pdmlUrl = RtpExtracterTest.class.getResource(""sipcall.pdml"");
        Assert.assertNotNull(pdmlUrl);
        File[] waveFiles = new File[2];
        for (int i=0; i<waveFiles.length; ++i)
            waveFiles[i] = File.createTempFile(OpusToWaveConverterTest.class.getSimpleName(), "".wav"");
        try {
            new OpusToWaveConverter().convert(pdmlUrl, waveFiles, SampleRate.Rate_8Khz, Channels.Mono);
            new OpusToWaveConverter().convert(pdmlUrl, waveFiles, null, null);
        } finally {
            for (int i=0; i<waveFiles.length; ++i)
                waveFiles[i].delete();
        }
    }
"
3229,4924a7a9-bad7-446b-8b57-da6c7ac3654d,"    @Test
    public void test() throws Exception {
        OpusDecoder decoder = new OpusDecoder(SampleRate.Rate_8Khz, Channels.Mono);
        try {
            Assert.assertNotNull(decoder);
            URL pdml = OpusReaderTest.class.getResource(""sipcall.pdml"");
            Assert.assertNotNull(pdml);
            
        } finally {
            decoder.destroy();
        }
    }
"
3230,9b5a13ff-dc60-43f7-8c89-95ea73f41865,"    @Test
    public void test() throws Exception {
        URL pdmlUrl = PdmlReaderTest.class.getResource(""sipcall.pdml"");
        Assert.assertNotNull(pdmlUrl);
        Pdml pdml = new PdmlReader().unmarshall(pdmlUrl);
        Assert.assertNotNull(pdml);
        Assert.assertEquals(1571, pdml.packets.length);
        Assert.assertEquals(6, pdml.packets[300].protocols.length);
        Assert.assertEquals(""rtp"", pdml.packets[300].protocols[5].name);
        Assert.assertEquals(12, pdml.packets[300].protocols[5].fields.length);
        Assert.assertEquals(""rtp.payload"", pdml.packets[300].protocols[5].fields[11].name);
        Assert.assertEquals(""080b88fef3bc8a9f4c55fe46a1281fbeb1a4b4ee9ac01ff880"", pdml.packets[300].protocols[5].fields[11].value);
    }
"
3231,caaf6717-448c-4d11-bed7-ab311858b56d,"    @Test
    public void test() throws Exception {
        URL pdmlUrl = RtpExtracterTest.class.getResource(""sipcall.pdml"");
        Assert.assertNotNull(pdmlUrl);
        Pdml pdml = new PdmlReader().unmarshall(pdmlUrl);
        Assert.assertNotNull(pdml);
        RtpStream[] streams = new RtpExtracter().parse(pdml);
        Assert.assertNotNull(streams);
        Assert.assertEquals(2, streams.length);
        Assert.assertEquals(""ce8947be"", streams[0].getSsrc());
        Assert.assertEquals(""607f30aa"", streams[1].getSsrc());
        Assert.assertEquals(700, streams[0].getPackets().length);
        Assert.assertEquals(707, streams[1].getPackets().length);
        Assert.assertArrayEquals(new byte[] {0x08, 0x0b, (byte) 0xe4, 0x53, 0x14, 0x7e, 0x10}, streams[0].getPackets()[0].getPayload());
//        
//        
//        Assert.assertEquals(6, pdml.packets[300].protocols.length);
//        Assert.assertEquals(""rtp"", pdml.packets[300].protocols[5].name);
//        Assert.assertEquals(12, pdml.packets[300].protocols[5].fields.length);
//        Assert.assertEquals(""rtp.payload"", pdml.packets[300].protocols[5].fields[11].name);
//        Assert.assertEquals(""080b88fef3bc8a9f4c55fe46a1281fbeb1a4b4ee9ac01ff880"", pdml.packets[300].protocols[5].fields[11].value);
    }
"
3232,3633f64e-38ad-43b9-ac82-71c6481bc5ca,"    public Dretva(ResourceProvider rp, ResourceUser ru, Model model, View view) {
        this.model = model;
        this.view = view;
        this.rp = rp;
        this.ru = ru;
    }
"
3233,2701a180-52da-4a4a-a6bf-2280322c3d79,"    @Override
    public synchronized void start() {
        super.start(); //To change body of generated methods, choose Tools | Templates.
    }
"
3234,7b9191cf-4ddd-4af8-a267-385ed957ecdc,"    @Override
    public void run() {
        controler = new Controller(view);
        while (true) {
            ru.dohvatiResurs(Ztintor_zadaca_4.pocetniLink, rp, model);
            model.dohvatiListupoveznica();
            controler.provjeriUnos();

        }//while
    }//run
"
3235,4eea0219-cf18-4518-92a8-aa972d9793f3,"    @Override
    public void interrupt() {
        super.interrupt(); //To change body of generated methods, choose Tools | Templates.
    }
"
3236,45c57de0-f360-45e0-9d6a-ac9c59d0392c,"    public static void main(String[] args) throws MalformedURLException {

        Model model = new Model();
        View view = new View(model);
        model.addObserver(view);
        view.setCac(model.getC());
        model.provjeriSintaksu(args, model, view);

        long pocetak;
        long kraj;
        pocetak = System.currentTimeMillis();

        while (true) {

            kraj = System.currentTimeMillis();
            try {
                Thread.currentThread().sleep(model.getInterval() * 1000 - (kraj - pocetak));
            } catch (InterruptedException ex) {
                Logger.getLogger(Ztintor_zadaca_4.class.getName()).log(Level.SEVERE, null, ex);
            }
            pocetak = System.currentTimeMillis();
            model.osvjeziStranicu();

        }//while

    }
"
